stay_date,stay_year,stay_month_num,room_id,room_name,capacity,final_occupied_rooms,final_revenue,rooms_on_books,revenue_on_books,horizon_days,remaining_pickup_rooms,otb_saturation_pct,final_occupancy_pct
2025-06-25,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-25,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-25,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,120,0.0,100.0,100.0
2025-06-26,2025,6,2761,Camera  Standard,14,14,2206.42,6.0,934.26,120,8.0,42.857142857142854,100.0
2025-06-26,2025,6,2762,Camera Superior,8,7,1024.23,0.0,0.0,120,7.0,0.0,87.5
2025-06-26,2025,6,2763,Camera Deluxe,5,4,766.6,0.0,0.0,120,4.0,0.0,80.0
2025-06-26,2025,6,2764,Appartamento Area Giardino,28,22,4003.7200000000003,2.0,499.0,120,20.0,7.142857142857143,78.57142857142857
2025-06-26,2025,6,2765,Appartamento Area Piscina,18,19,3421.7799999999997,1.0,200.0,120,18.0,5.555555555555555,105.55555555555556
2025-06-26,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-26,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-26,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,120,0.0,100.0,100.0
2025-06-27,2025,6,2761,Camera  Standard,14,13,2086.85,6.0,934.26,120,7.0,42.857142857142854,92.85714285714286
2025-06-27,2025,6,2762,Camera Superior,8,10,1502.75,0.0,0.0,120,10.0,0.0,125.0
2025-06-27,2025,6,2763,Camera Deluxe,5,4,804.61,0.0,0.0,120,4.0,0.0,80.0
2025-06-27,2025,6,2764,Appartamento Area Giardino,28,24,4347.71,1.0,249.0,120,23.0,3.5714285714285716,85.71428571428571
2025-06-27,2025,6,2765,Appartamento Area Piscina,18,17,3271.13,1.0,200.0,120,16.0,5.555555555555555,94.44444444444444
2025-06-27,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-27,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-27,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,120,0.0,100.0,100.0
2025-06-28,2025,6,2761,Camera  Standard,14,12,1799.67,3.0,467.13,120,9.0,21.428571428571427,85.71428571428571
2025-06-28,2025,6,2762,Camera Superior,8,10,1641.58,0.0,0.0,120,10.0,0.0,125.0
2025-06-28,2025,6,2763,Camera Deluxe,5,7,1475.07,4.0,894.29,120,3.0,80.0,140.0
2025-06-28,2025,6,2764,Appartamento Area Giardino,28,24,8906.18,3.0,731.85,120,21.0,10.714285714285714,85.71428571428571
2025-06-28,2025,6,2765,Appartamento Area Piscina,18,20,4465.31,1.0,200.0,120,19.0,5.555555555555555,111.11111111111111
2025-06-28,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-28,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-28,2025,6,5375,Villino 2Ten,1,1,170.0,1.0,170.0,120,0.0,100.0,100.0
2025-06-28,2025,6,5376,Villino Double,1,1,436.5,0.0,0.0,120,1.0,0.0,100.0
2025-06-29,2025,6,2761,Camera  Standard,14,12,1802.2,0.0,0.0,120,12.0,0.0,85.71428571428571
2025-06-29,2025,6,2762,Camera Superior,8,7,1115.22,0.0,0.0,120,7.0,0.0,87.5
2025-06-29,2025,6,2763,Camera Deluxe,5,6,1331.25,5.0,1107.15,120,1.0,100.0,120.0
2025-06-29,2025,6,2764,Appartamento Area Giardino,28,22,3625.31,3.0,731.85,120,19.0,10.714285714285714,78.57142857142857
2025-06-29,2025,6,2765,Appartamento Area Piscina,18,21,4527.31,0.0,0.0,120,21.0,0.0,116.66666666666667
2025-06-29,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-29,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-29,2025,6,5375,Villino 2Ten,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-06-29,2025,6,5376,Villino Double,1,1,400.0,0.0,0.0,120,1.0,0.0,100.0
2025-06-30,2025,6,2761,Camera  Standard,14,11,1341.96,0.0,0.0,120,11.0,0.0,78.57142857142857
2025-06-30,2025,6,2762,Camera Superior,8,6,910.22,0.0,0.0,120,6.0,0.0,75.0
2025-06-30,2025,6,2763,Camera Deluxe,5,7,1620.8899999999999,5.0,1107.15,120,2.0,100.0,140.0
2025-06-30,2025,6,2764,Appartamento Area Giardino,28,22,3866.88,3.0,731.85,120,19.0,10.714285714285714,78.57142857142857
2025-06-30,2025,6,2765,Appartamento Area Piscina,18,23,4294.39,0.0,0.0,120,23.0,0.0,127.77777777777777
2025-06-30,2025,6,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-30,2025,6,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-06-30,2025,6,5375,Villino 2Ten,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-06-30,2025,6,5376,Villino Double,1,1,400.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-01,2025,7,2761,Camera  Standard,14,9,1356.87,0.0,0.0,120,9.0,0.0,64.28571428571429
2025-07-01,2025,7,2762,Camera Superior,8,8,1510.31,0.0,0.0,120,8.0,0.0,100.0
2025-07-01,2025,7,2763,Camera Deluxe,5,7,1630.87,6.0,1331.25,120,1.0,120.0,140.0
2025-07-01,2025,7,2764,Appartamento Area Giardino,28,22,3838.88,3.0,731.85,120,19.0,10.714285714285714,78.57142857142857
2025-07-01,2025,7,2765,Appartamento Area Piscina,18,21,3818.28,0.0,0.0,120,21.0,0.0,116.66666666666667
2025-07-01,2025,7,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-07-01,2025,7,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-07-01,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-01,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,120,0.0,100.0,100.0
2025-07-02,2025,7,2761,Camera  Standard,14,10,1322.98,0.0,0.0,120,10.0,0.0,71.42857142857143
2025-07-02,2025,7,2762,Camera Superior,8,8,1440.31,0.0,0.0,120,8.0,0.0,100.0
2025-07-02,2025,7,2763,Camera Deluxe,5,6,1331.25,6.0,1331.25,120,0.0,120.0,120.0
2025-07-02,2025,7,2764,Appartamento Area Giardino,28,24,4117.2,3.0,731.85,120,21.0,10.714285714285714,85.71428571428571
2025-07-02,2025,7,2765,Appartamento Area Piscina,18,18,3397.93,0.0,0.0,120,18.0,0.0,100.0
2025-07-02,2025,7,2767,Suite Familiare Vista Piscina,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-07-02,2025,7,3231,Suite Familiare,1,1,235.0,1.0,235.0,120,0.0,100.0,100.0
2025-07-02,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-02,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,120,0.0,100.0,100.0
2025-07-03,2025,7,2761,Camera  Standard,14,13,1827.65,1.0,184.29,120,12.0,7.142857142857143,92.85714285714286
2025-07-03,2025,7,2762,Camera Superior,8,9,1715.63,0.0,0.0,120,9.0,0.0,112.5
2025-07-03,2025,7,2763,Camera Deluxe,5,6,1331.25,6.0,1331.25,120,0.0,120.0,120.0
2025-07-03,2025,7,2764,Appartamento Area Giardino,28,23,3834.18,3.0,731.85,120,20.0,10.714285714285714,82.14285714285714
2025-07-03,2025,7,2765,Appartamento Area Piscina,18,18,3396.65,0.0,0.0,120,18.0,0.0,100.0
2025-07-03,2025,7,3231,Suite Familiare,1,1,190.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-03,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-03,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,120,0.0,100.0,100.0
2025-07-04,2025,7,2761,Camera  Standard,14,14,2010.94,1.0,184.29,120,13.0,7.142857142857143,100.0
2025-07-04,2025,7,2762,Camera Superior,8,10,2358.49,0.0,0.0,120,10.0,0.0,125.0
2025-07-04,2025,7,2763,Camera Deluxe,5,7,1628.69,5.0,1107.15,120,2.0,100.0,140.0
2025-07-04,2025,7,2764,Appartamento Area Giardino,28,22,3576.16,4.0,753.28,120,18.0,14.285714285714286,78.57142857142857
2025-07-04,2025,7,2765,Appartamento Area Piscina,18,19,3821.7799999999997,0.0,0.0,120,19.0,0.0,105.55555555555556
2025-07-04,2025,7,3231,Suite Familiare,1,1,190.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-04,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-04,2025,7,5376,Villino Double,1,1,410.0,1.0,410.0,120,0.0,100.0,100.0
2025-07-05,2025,7,2761,Camera  Standard,14,13,2105.93,1.0,184.29,120,12.0,7.142857142857143,92.85714285714286
2025-07-05,2025,7,2762,Camera Superior,8,12,2547.58,1.0,211.25,120,11.0,12.5,150.0
2025-07-05,2025,7,2763,Camera Deluxe,5,5,1265.53,3.0,709.82,120,2.0,60.0,100.0
2025-07-05,2025,7,2764,Appartamento Area Giardino,28,26,9560.47,4.0,1373.4299999999998,120,22.0,14.285714285714286,92.85714285714286
2025-07-05,2025,7,2765,Appartamento Area Piscina,18,18,5039.65,2.0,490.72,120,16.0,11.11111111111111,100.0
2025-07-05,2025,7,3231,Suite Familiare,1,1,337.57,0.0,0.0,120,1.0,0.0,100.0
2025-07-05,2025,7,5375,Villino 2Ten,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-05,2025,7,5376,Villino Double,1,1,278.92,0.0,0.0,120,1.0,0.0,100.0
2025-07-06,2025,7,2761,Camera  Standard,14,14,2375.84,1.0,184.29,120,13.0,7.142857142857143,100.0
2025-07-06,2025,7,2762,Camera Superior,8,11,2416.27,1.0,211.25,120,10.0,12.5,137.5
2025-07-06,2025,7,2763,Camera Deluxe,5,5,1379.2,2.0,496.96000000000004,120,3.0,40.0,100.0
2025-07-06,2025,7,2764,Appartamento Area Giardino,28,27,4151.79,7.0,873.86,120,20.0,25.0,96.42857142857143
2025-07-06,2025,7,2765,Appartamento Area Piscina,18,18,5350.35,2.0,490.72,120,16.0,11.11111111111111,100.0
2025-07-06,2025,7,3231,Suite Familiare,1,1,317.57,0.0,0.0,120,1.0,0.0,100.0
2025-07-06,2025,7,5376,Villino Double,1,1,379.87,0.0,0.0,120,1.0,0.0,100.0
2025-07-07,2025,7,2761,Camera  Standard,14,15,2696.29,2.0,388.28999999999996,120,13.0,14.285714285714286,107.14285714285714
2025-07-07,2025,7,2762,Camera Superior,8,9,1928.75,1.0,211.25,120,8.0,12.5,112.5
2025-07-07,2025,7,2763,Camera Deluxe,5,6,1520.03,2.0,496.96000000000004,120,4.0,40.0,120.0
2025-07-07,2025,7,2764,Appartamento Area Giardino,28,27,3996.29,7.0,873.86,120,20.0,25.0,96.42857142857143
2025-07-07,2025,7,2765,Appartamento Area Piscina,18,19,3440.18,2.0,490.72,120,17.0,11.11111111111111,105.55555555555556
2025-07-07,2025,7,3231,Suite Familiare,1,1,317.57,0.0,0.0,120,1.0,0.0,100.0
2025-07-07,2025,7,5376,Villino Double,1,1,379.87,0.0,0.0,120,1.0,0.0,100.0
2025-07-08,2025,7,2761,Camera  Standard,14,15,2891.48,2.0,388.28999999999996,120,13.0,14.285714285714286,107.14285714285714
2025-07-08,2025,7,2762,Camera Superior,8,9,1814.46,1.0,211.25,120,8.0,12.5,112.5
2025-07-08,2025,7,2763,Camera Deluxe,5,5,1334.2,2.0,496.96000000000004,120,3.0,40.0,100.0
2025-07-08,2025,7,2764,Appartamento Area Giardino,28,28,4370.68,7.0,873.86,120,21.0,25.0,100.0
2025-07-08,2025,7,2765,Appartamento Area Piscina,18,18,3440.18,2.0,490.72,120,16.0,11.11111111111111,100.0
2025-07-08,2025,7,3231,Suite Familiare,1,1,337.57,0.0,0.0,120,1.0,0.0,100.0
2025-07-08,2025,7,5376,Villino Double,1,1,379.87,0.0,0.0,120,1.0,0.0,100.0
2025-07-09,2025,7,2761,Camera  Standard,14,15,3088.54,2.0,388.28999999999996,120,13.0,14.285714285714286,107.14285714285714
2025-07-09,2025,7,2762,Camera Superior,8,9,1849.73,1.0,211.25,120,8.0,12.5,112.5
2025-07-09,2025,7,2763,Camera Deluxe,5,5,1354.2,2.0,496.96000000000004,120,3.0,40.0,100.0
2025-07-09,2025,7,2764,Appartamento Area Giardino,28,27,4058.5499999999997,10.0,1242.4299999999998,120,17.0,35.714285714285715,96.42857142857143
2025-07-09,2025,7,2765,Appartamento Area Piscina,18,18,3440.18,2.0,490.72,120,16.0,11.11111111111111,100.0
2025-07-09,2025,7,3231,Suite Familiare,1,1,337.57,0.0,0.0,120,1.0,0.0,100.0
2025-07-09,2025,7,5376,Villino Double,1,1,379.87,0.0,0.0,120,1.0,0.0,100.0
2025-07-10,2025,7,2761,Camera  Standard,14,12,2381.25,1.0,204.0,120,11.0,7.142857142857143,85.71428571428571
2025-07-10,2025,7,2762,Camera Superior,8,9,1849.74,1.0,211.25,120,8.0,12.5,112.5
2025-07-10,2025,7,2763,Camera Deluxe,5,5,1354.21,2.0,496.96000000000004,120,3.0,40.0,100.0
2025-07-10,2025,7,2764,Appartamento Area Giardino,28,27,4253.8,15.0,1303.44,120,12.0,53.57142857142857,96.42857142857143
2025-07-10,2025,7,2765,Appartamento Area Piscina,18,18,3440.18,4.0,490.72,120,14.0,22.22222222222222,100.0
2025-07-10,2025,7,3231,Suite Familiare,1,1,337.57,0.0,0.0,120,1.0,0.0,100.0
2025-07-10,2025,7,5376,Villino Double,1,1,379.87,0.0,0.0,120,1.0,0.0,100.0
2025-07-11,2025,7,2761,Camera  Standard,14,15,2669.18,1.0,214.0,120,14.0,7.142857142857143,107.14285714285714
2025-07-11,2025,7,2762,Camera Superior,8,8,1679.69,2.0,465.59000000000003,120,6.0,25.0,100.0
2025-07-11,2025,7,2763,Camera Deluxe,5,4,998.5,2.0,496.97,120,2.0,40.0,80.0
2025-07-11,2025,7,2764,Appartamento Area Giardino,28,28,5026.5599999999995,15.0,1323.44,120,13.0,53.57142857142857,100.0
2025-07-11,2025,7,2765,Appartamento Area Piscina,18,17,3310.18,4.0,490.72,120,13.0,22.22222222222222,94.44444444444444
2025-07-11,2025,7,3231,Suite Familiare,1,1,317.57,0.0,0.0,120,1.0,0.0,100.0
2025-07-11,2025,7,5376,Villino Double,1,1,389.87,0.0,0.0,120,1.0,0.0,100.0
2025-07-12,2025,7,2761,Camera  Standard,14,17,2745.7799999999997,1.0,214.0,120,16.0,7.142857142857143,121.42857142857143
2025-07-12,2025,7,2762,Camera Superior,8,7,1350.59,2.0,465.59000000000003,120,5.0,25.0,87.5
2025-07-12,2025,7,2763,Camera Deluxe,5,5,1186.4299999999998,1.0,241.25,120,4.0,20.0,100.0
2025-07-12,2025,7,2764,Appartamento Area Giardino,28,27,11506.18,18.0,8638.46,120,9.0,64.28571428571429,96.42857142857143
2025-07-12,2025,7,2765,Appartamento Area Piscina,18,17,4036.58,2.0,651.29,120,15.0,11.11111111111111,94.44444444444444
2025-07-12,2025,7,5376,Villino Double,1,1,389.88,0.0,0.0,120,1.0,0.0,100.0
2025-07-13,2025,7,2761,Camera  Standard,14,17,2929.12,1.0,198.57,120,16.0,7.142857142857143,121.42857142857143
2025-07-13,2025,7,2762,Camera Superior,8,7,1413.91,2.0,220.70999999999998,120,5.0,25.0,87.5
2025-07-13,2025,7,2763,Camera Deluxe,5,4,378.2,1.0,-363.0,120,3.0,20.0,80.0
2025-07-13,2025,7,2764,Appartamento Area Giardino,28,27,3545.64,20.0,1491.17,120,7.0,71.42857142857143,96.42857142857143
2025-07-13,2025,7,2765,Appartamento Area Piscina,18,16,3959.0499999999997,2.0,249.29,120,14.0,11.11111111111111,88.88888888888889
2025-07-13,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-13,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-14,2025,7,2761,Camera  Standard,14,18,2646.82,1.0,198.57,120,17.0,7.142857142857143,128.57142857142858
2025-07-14,2025,7,2762,Camera Superior,8,7,1499.9499999999998,3.0,576.31,120,4.0,37.5,87.5
2025-07-14,2025,7,2763,Camera Deluxe,5,5,1050.3,2.0,479.1,120,3.0,40.0,100.0
2025-07-14,2025,7,2764,Appartamento Area Giardino,28,28,4020.64,19.0,1463.67,120,9.0,67.85714285714286,100.0
2025-07-14,2025,7,2765,Appartamento Area Piscina,18,16,3959.0499999999997,2.0,249.29,120,14.0,11.11111111111111,88.88888888888889
2025-07-14,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-14,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-15,2025,7,2761,Camera  Standard,14,19,2834.96,1.0,198.57,120,18.0,7.142857142857143,135.71428571428572
2025-07-15,2025,7,2762,Camera Superior,8,7,1499.9499999999998,3.0,576.31,120,4.0,37.5,87.5
2025-07-15,2025,7,2763,Camera Deluxe,5,5,1047.3,2.0,476.1,120,3.0,40.0,100.0
2025-07-15,2025,7,2764,Appartamento Area Giardino,28,28,3782.64,19.0,1463.67,120,9.0,67.85714285714286,100.0
2025-07-15,2025,7,2765,Appartamento Area Piscina,18,16,3959.0499999999997,2.0,249.29,120,14.0,11.11111111111111,88.88888888888889
2025-07-15,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-15,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-16,2025,7,2761,Camera  Standard,14,17,2666.61,1.0,198.57,120,16.0,7.142857142857143,121.42857142857143
2025-07-16,2025,7,2762,Camera Superior,8,8,1632.82,4.0,835.31,120,4.0,50.0,100.0
2025-07-16,2025,7,2763,Camera Deluxe,5,4,967.3,2.0,476.1,120,2.0,40.0,80.0
2025-07-16,2025,7,2764,Appartamento Area Giardino,28,28,3782.64,19.0,1463.67,120,9.0,67.85714285714286,100.0
2025-07-16,2025,7,2765,Appartamento Area Piscina,18,17,4251.55,2.0,249.29,120,15.0,11.11111111111111,94.44444444444444
2025-07-16,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-16,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-17,2025,7,2761,Camera  Standard,14,17,2778.63,1.0,198.57,120,16.0,7.142857142857143,121.42857142857143
2025-07-17,2025,7,2762,Camera Superior,8,8,1632.82,4.0,835.31,120,4.0,50.0,100.0
2025-07-17,2025,7,2763,Camera Deluxe,5,5,967.3,2.0,476.1,120,3.0,40.0,100.0
2025-07-17,2025,7,2764,Appartamento Area Giardino,28,28,3782.64,19.0,1463.67,120,9.0,67.85714285714286,100.0
2025-07-17,2025,7,2765,Appartamento Area Piscina,18,17,4251.55,2.0,249.29,120,15.0,11.11111111111111,94.44444444444444
2025-07-17,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-17,2025,7,5376,Villino Double,1,1,282.15,0.0,0.0,120,1.0,0.0,100.0
2025-07-18,2025,7,2761,Camera  Standard,14,18,2340.18,2.0,337.57,120,16.0,14.285714285714286,128.57142857142858
2025-07-18,2025,7,2762,Camera Superior,8,9,1693.9099999999999,4.0,835.31,120,5.0,50.0,112.5
2025-07-18,2025,7,2763,Camera Deluxe,5,4,994.3000000000001,2.0,476.1,120,2.0,40.0,80.0
2025-07-18,2025,7,2764,Appartamento Area Giardino,28,28,3823.6,19.0,1463.66,120,9.0,67.85714285714286,100.0
2025-07-18,2025,7,2765,Appartamento Area Piscina,18,17,4091.58,2.0,249.29,120,15.0,11.11111111111111,94.44444444444444
2025-07-18,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-18,2025,7,5376,Villino Double,1,1,282.15,0.0,0.0,120,1.0,0.0,100.0
2025-07-19,2025,7,2761,Camera  Standard,14,16,2833.62,1.0,198.57,120,15.0,7.142857142857143,114.28571428571429
2025-07-19,2025,7,2762,Camera Superior,8,8,1704.27,4.0,858.81,120,4.0,50.0,100.0
2025-07-19,2025,7,2763,Camera Deluxe,5,4,1109.8000000000002,2.0,524.1,120,2.0,40.0,80.0
2025-07-19,2025,7,2764,Appartamento Area Giardino,28,28,10918.26,21.0,9108.3,120,7.0,75.0,100.0
2025-07-19,2025,7,2765,Appartamento Area Piscina,18,12,4784.94,0.0,0.0,120,12.0,0.0,66.66666666666667
2025-07-19,2025,7,3231,Suite Familiare,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-19,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-19,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,120,1.0,0.0,100.0
2025-07-20,2025,7,2761,Camera  Standard,14,11,3021.87,0.0,0.0,120,11.0,0.0,78.57142857142857
2025-07-20,2025,7,2762,Camera Superior,8,5,-191.07,2.0,-772.99,120,3.0,25.0,62.5
2025-07-20,2025,7,2763,Camera Deluxe,5,5,1496.15,2.0,681.55,120,3.0,40.0,100.0
2025-07-20,2025,7,2764,Appartamento Area Giardino,28,27,3183.2,20.0,1687.03,120,7.0,71.42857142857143,96.42857142857143
2025-07-20,2025,7,2765,Appartamento Area Piscina,18,12,3160.78,0.0,0.0,120,12.0,0.0,66.66666666666667
2025-07-20,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-20,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,120,1.0,0.0,100.0
2025-07-21,2025,7,2761,Camera  Standard,14,17,2729.34,0.0,0.0,120,17.0,0.0,121.42857142857143
2025-07-21,2025,7,2762,Camera Superior,8,6,1303.48,2.0,403.71,120,4.0,25.0,75.0
2025-07-21,2025,7,2763,Camera Deluxe,5,5,1526.15,2.0,681.55,120,3.0,40.0,100.0
2025-07-21,2025,7,2764,Appartamento Area Giardino,28,27,3183.2,20.0,1687.03,120,7.0,71.42857142857143,96.42857142857143
2025-07-21,2025,7,2765,Appartamento Area Piscina,18,14,3236.29,0.0,0.0,120,14.0,0.0,77.77777777777777
2025-07-21,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-21,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,120,1.0,0.0,100.0
2025-07-22,2025,7,2761,Camera  Standard,14,17,2775.4,0.0,0.0,120,17.0,0.0,121.42857142857143
2025-07-22,2025,7,2762,Camera Superior,8,8,1627.06,2.0,403.71,120,6.0,25.0,100.0
2025-07-22,2025,7,2763,Camera Deluxe,5,3,946.1500000000001,2.0,681.55,120,1.0,40.0,60.0
2025-07-22,2025,7,2764,Appartamento Area Giardino,28,27,3218.2,20.0,1687.03,120,7.0,71.42857142857143,96.42857142857143
2025-07-22,2025,7,2765,Appartamento Area Piscina,18,14,3311.57,0.0,0.0,120,14.0,0.0,77.77777777777777
2025-07-22,2025,7,3231,Suite Familiare,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-22,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-22,2025,7,5376,Villino Double,1,1,312.15,0.0,0.0,120,1.0,0.0,100.0
2025-07-23,2025,7,2761,Camera  Standard,14,15,2400.73,0.0,0.0,120,15.0,0.0,107.14285714285714
2025-07-23,2025,7,2762,Camera Superior,8,8,1548.69,2.0,403.71,120,6.0,25.0,100.0
2025-07-23,2025,7,2763,Camera Deluxe,5,6,801.19,2.0,681.55,120,4.0,40.0,120.0
2025-07-23,2025,7,2764,Appartamento Area Giardino,28,27,3173.2,20.0,1687.03,120,7.0,71.42857142857143,96.42857142857143
2025-07-23,2025,7,2765,Appartamento Area Piscina,18,16,4089.14,1.0,406.0,120,15.0,5.555555555555555,88.88888888888889
2025-07-23,2025,7,3231,Suite Familiare,1,1,250.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-23,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-23,2025,7,5376,Villino Double,1,1,312.14,0.0,0.0,120,1.0,0.0,100.0
2025-07-24,2025,7,2761,Camera  Standard,14,16,2417.0699999999997,0.0,0.0,120,16.0,0.0,114.28571428571429
2025-07-24,2025,7,2762,Camera Superior,8,8,1558.69,2.0,403.71,120,6.0,25.0,100.0
2025-07-24,2025,7,2763,Camera Deluxe,5,6,1733.02,2.0,681.55,120,4.0,40.0,120.0
2025-07-24,2025,7,2764,Appartamento Area Giardino,28,27,3173.2,20.0,1687.03,120,7.0,71.42857142857143,96.42857142857143
2025-07-24,2025,7,2765,Appartamento Area Piscina,18,16,3683.14,1.0,0.0,120,15.0,5.555555555555555,88.88888888888889
2025-07-24,2025,7,3231,Suite Familiare,1,1,250.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-24,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-25,2025,7,2761,Camera  Standard,14,16,2689.01,0.0,0.0,120,16.0,0.0,114.28571428571429
2025-07-25,2025,7,2762,Camera Superior,8,8,1620.0,2.0,403.71,120,6.0,25.0,100.0
2025-07-25,2025,7,2763,Camera Deluxe,5,6,1767.02,2.0,690.55,120,4.0,40.0,120.0
2025-07-25,2025,7,2764,Appartamento Area Giardino,28,27,3238.84,20.0,1713.13,120,7.0,71.42857142857143,96.42857142857143
2025-07-25,2025,7,2765,Appartamento Area Piscina,18,16,3729.64,1.0,0.0,120,15.0,5.555555555555555,88.88888888888889
2025-07-25,2025,7,3231,Suite Familiare,1,1,288.33,0.0,0.0,120,1.0,0.0,100.0
2025-07-25,2025,7,5375,Villino 2Ten,1,1,206.43,1.0,206.43,120,0.0,100.0,100.0
2025-07-25,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-26,2025,7,2761,Camera  Standard,14,16,2793.7,0.0,0.0,120,16.0,0.0,114.28571428571429
2025-07-26,2025,7,2762,Camera Superior,8,9,1894.32,2.0,403.71,120,7.0,25.0,112.5
2025-07-26,2025,7,2763,Camera Deluxe,5,4,1341.26,1.0,360.45,120,3.0,20.0,80.0
2025-07-26,2025,7,2764,Appartamento Area Giardino,28,27,12370.47,21.0,11282.36,120,6.0,75.0,96.42857142857143
2025-07-26,2025,7,2765,Appartamento Area Piscina,18,17,6417.68,2.0,861.0,120,15.0,11.11111111111111,94.44444444444444
2025-07-26,2025,7,3231,Suite Familiare,1,1,288.33,0.0,0.0,120,1.0,0.0,100.0
2025-07-26,2025,7,5375,Villino 2Ten,1,1,206.42,1.0,206.42,120,0.0,100.0,100.0
2025-07-26,2025,7,5376,Villino Double,1,1,0.0,0.0,0.0,120,1.0,0.0,100.0
2025-07-27,2025,7,2761,Camera  Standard,14,15,2614.44,1.0,421.25,120,14.0,7.142857142857143,107.14285714285714
